prompt,super_category,category,filename,img_path,score
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Four-leaf_Clover,000049.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Four-leaf_Clover/000049.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Four-leaf_Clover,000026.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Four-leaf_Clover/000026.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Four-leaf_Clover,000014.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Four-leaf_Clover/000014.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Poison_Ivy,000081.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Poison_Ivy/000081.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Four-leaf_Clover,000011.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Four-leaf_Clover/000011.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Thorny_Bushes,000034.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Thorny_Bushes/000034.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Four-leaf_Clover,000055.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Four-leaf_Clover/000055.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Four-leaf_Clover,000007.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Four-leaf_Clover/000007.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Cactus,000009.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Cactus/000009.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Poison_Ivy,000055.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Poison_Ivy/000055.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Four-leaf_Clover,000041.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Four-leaf_Clover/000041.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Money_Plant_Jade,000016.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Money_Plant_Jade/000016.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Thorny_Bushes,000009.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Thorny_Bushes/000009.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Thorny_Bushes,000133.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Thorny_Bushes/000133.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Money_Plant_Jade,000079.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Money_Plant_Jade/000079.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Poison_Ivy,000022.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Poison_Ivy/000022.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Dead_Flowers,000103.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Dead_Flowers/000103.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Thorny_Bushes,000001.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Thorny_Bushes/000001.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Basil,000076.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Basil/000076.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Four-leaf_Clover,000047.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Four-leaf_Clover/000047.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Four-leaf_Clover,000060.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Four-leaf_Clover/000060.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Four-leaf_Clover,000045.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Four-leaf_Clover/000045.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Thorny_Bushes,000140.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Thorny_Bushes/000140.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Money_Plant_Jade,000027.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Money_Plant_Jade/000027.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Cactus,000070.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Cactus/000070.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Four-leaf_Clover,000013.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Four-leaf_Clover/000013.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Four-leaf_Clover,000012.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Four-leaf_Clover/000012.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Cactus,000056.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Cactus/000056.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Cactus,000075.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Cactus/000075.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Four-leaf_Clover,000066.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Four-leaf_Clover/000066.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Dead_Flowers,000117.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Dead_Flowers/000117.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Thorny_Bushes,000016.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Thorny_Bushes/000016.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Four-leaf_Clover,000084.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Four-leaf_Clover/000084.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Cactus,000063.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Cactus/000063.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Money_Plant_Jade,000035.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Money_Plant_Jade/000035.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Four-leaf_Clover,000038.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Four-leaf_Clover/000038.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Thorny_Bushes,000134.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Thorny_Bushes/000134.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Thorny_Bushes,000063.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Thorny_Bushes/000063.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Thorny_Bushes,000004.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Thorny_Bushes/000004.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Thorny_Bushes,000132.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Thorny_Bushes/000132.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Four-leaf_Clover,000067.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Four-leaf_Clover/000067.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Cactus,000006.jpeg,/kaggle/input/superstition-dataset/Big Data/plant_images/Cactus/000006.jpeg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Money_Plant_Jade,000096.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Money_Plant_Jade/000096.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Cactus,000020.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Cactus/000020.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Dead_Flowers,000003.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Dead_Flowers/000003.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Four-leaf_Clover,000023.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Four-leaf_Clover/000023.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Thorny_Bushes,000075.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Thorny_Bushes/000075.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Four-leaf_Clover,000089.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Four-leaf_Clover/000089.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Four-leaf_Clover,000071.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Four-leaf_Clover/000071.jpg,0.18
Image of plant which is a sign of bad luck' — Top 100 matches:,plant,Cactus,000073.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Cactus/000073.jpg,0.18
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Basil,000027.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Basil/000027.jpg,0.21
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Thorny_Bushes,000068.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Thorny_Bushes/000068.jpg,0.2
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Thorny_Bushes,000049.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Thorny_Bushes/000049.jpg,0.2
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Thorny_Bushes,000098.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Thorny_Bushes/000098.jpg,0.2
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Rose_Bush,000073.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Rose_Bush/000073.jpg,0.2
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Rose_Bush,000012.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Rose_Bush/000012.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Thorny_Bushes,000018.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Thorny_Bushes/000018.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Rose_Bush,000139.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Rose_Bush/000139.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Fern,000056.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Fern/000056.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Rose_Bush,000110.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Rose_Bush/000110.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Rose_Bush,000078.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Rose_Bush/000078.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Bamboo,000070.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Bamboo/000070.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Rose_Bush,000100.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Rose_Bush/000100.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Bamboo,000068.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Bamboo/000068.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Rose_Bush,000109.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Rose_Bush/000109.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Rose_Bush,000135.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Rose_Bush/000135.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Rose_Bush,000057.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Rose_Bush/000057.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Basil,000106.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Basil/000106.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Bamboo,000087.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Bamboo/000087.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Bamboo,000054.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Bamboo/000054.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Bamboo,000011.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Bamboo/000011.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Basil,000112.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Basil/000112.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Cactus,000011.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Cactus/000011.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Fern,000082.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Fern/000082.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Sunflower,000091.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Sunflower/000091.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Rose_Bush,000123.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Rose_Bush/000123.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Fern,000037.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Fern/000037.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Rose_Bush,000042.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Rose_Bush/000042.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Sunflower,000045.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Sunflower/000045.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Bamboo,000023.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Bamboo/000023.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Cactus,000058.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Cactus/000058.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Dead_Flowers,000002.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Dead_Flowers/000002.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Rose_Bush,000107.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Rose_Bush/000107.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Sunflower,000116.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Sunflower/000116.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Grass,000043.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Grass/000043.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Rose_Bush,000116.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Rose_Bush/000116.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Sunflower,000081.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Sunflower/000081.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Thorny_Bushes,000081.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Thorny_Bushes/000081.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Rose_Bush,000060.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Rose_Bush/000060.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Sunflower,000025.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Sunflower/000025.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Sunflower,000120.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Sunflower/000120.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Sunflower,000006.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Sunflower/000006.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Bamboo,000056.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Bamboo/000056.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Rose_Bush,000124.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Rose_Bush/000124.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Sunflower,000109.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Sunflower/000109.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Bamboo,000065.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Bamboo/000065.jpg,0.19
Image of plant which is a sign of wealth' — Top 100 matches:,plant,Rose_Bush,000120.jpg,/kaggle/input/superstition-dataset/Big Data/plant_images/Rose_Bush/000120.jpg,0.19
